MAK-UNK-7c9d1431_ligand_01_out.pdbqt:REMARK VINA RESULT:      -6.9      1.717      2.403
MAK-UNK-7c9d1431_ligand_08_out.pdbqt:REMARK VINA RESULT:      -7.0      0.000      0.000
MAK-UNK-7c9d1431_ligand_07_out.pdbqt:REMARK VINA RESULT:      -7.0      0.000      0.000
MAK-UNK-7c9d1431_ligand_03_out.pdbqt:REMARK VINA RESULT:      -7.0      2.446      5.594
MAK-UNK-7c9d1431_ligand_05_out.pdbqt:REMARK VINA RESULT:      -7.1      2.017      2.580
MAK-UNK-7c9d1431_ligand_05_out.pdbqt:REMARK VINA RESULT:      -7.1      1.651      2.058
MAK-UNK-7c9d1431_ligand_02_out.pdbqt:REMARK VINA RESULT:      -7.1      3.079      7.201
MAK-UNK-7c9d1431_ligand_01_out.pdbqt:REMARK VINA RESULT:      -7.1      2.476      6.186
MAK-UNK-7c9d1431_ligand_01_out.pdbqt:REMARK VINA RESULT:      -7.1      0.000      0.000
MAK-UNK-7c9d1431_ligand_11_out.pdbqt:REMARK VINA RESULT:      -7.2      0.000      0.000
MAK-UNK-7c9d1431_ligand_05_out.pdbqt:REMARK VINA RESULT:      -7.2      2.187      3.040
MAK-UNK-7c9d1431_ligand_05_out.pdbqt:REMARK VINA RESULT:      -7.2      0.000      0.000
MAK-UNK-7c9d1431_ligand_02_out.pdbqt:REMARK VINA RESULT:      -7.2      0.000      0.000
MAK-UNK-7c9d1431_ligand_03_out.pdbqt:REMARK VINA RESULT:      -7.3      2.172      2.965
MAK-UNK-7c9d1431_ligand_03_out.pdbqt:REMARK VINA RESULT:      -7.4      1.484      1.737
MAK-UNK-7c9d1431_ligand_03_out.pdbqt:REMARK VINA RESULT:      -7.4      0.000      0.000
